category,file_name,subset
Acrocephalus scirpaceus,38553117-686b-4d71-93b9-6ca4df0cfd96.wav,val_files
Acrocephalus scirpaceus,391acddf-4c79-4c5f-9921-e74be9594c5c.wav,val_files
Acrocephalus scirpaceus,59eed3d3-686c-45f2-8153-7e285ad273c5.wav,val_files
Acrocephalus scirpaceus,e65355d5-286b-455f-a916-262a87a6d405.wav,val_files
Acrocephalus scirpaceus,4c905305-fbf6-44cd-b800-0dadcbaeb8ee.wav,val_files
Acrocephalus scirpaceus,cbc542a1-11e4-412b-a911-8ce00c4aa5ba.wav,val_files
Acrocephalus scirpaceus,c1db0f87-68d3-4935-99bd-fc937d651301.wav,val_files
Acrocephalus scirpaceus,4dddde85-7f90-44f0-b56d-e0bf8000f2a4.wav,val_files
Acrocephalus scirpaceus,c29650be-9811-4443-9c52-a8551736e765.wav,val_files
Acrocephalus scirpaceus,d5a6fd80-1298-4dda-9f43-cdf31c7cb4e9.wav,val_files
Acrocephalus scirpaceus,fe7b95d6-ef86-4603-ae08-50579cbe3bd2.wav,val_files
Acrocephalus scirpaceus,0ad0e57b-be76-45cc-8145-04b305175934.wav,val_files
Acrocephalus scirpaceus,f1b6b7b5-fc62-4e48-a560-eaf06a0e5d58.wav,val_files
Acrocephalus scirpaceus,7fd424d9-5e53-4b4e-b5db-16db2728fcab.wav,val_files
Acrocephalus scirpaceus,1466edbd-1efe-41bd-a0be-91c27e824a7b.wav,val_files
Acrocephalus scirpaceus,c344496c-ccc0-4014-843d-a3ffb9e80850.wav,val_files
Acrocephalus scirpaceus,b8e733d0-d65e-4339-84b0-1a1139399b33.wav,val_files
Acrocephalus scirpaceus,e4272a92-ec86-4d84-9149-cd42bd8a7849.wav,val_files
Acrocephalus scirpaceus,08b208c6-3adc-4f33-ae58-14102f11b22f.wav,val_files
Acrocephalus scirpaceus,e63a4eb5-768c-496c-b2ca-13b07d916d72.wav,val_files
Acrocephalus scirpaceus,a88ddae7-815f-46b7-abef-76e228e2d7ca.wav,val_files
Acrocephalus scirpaceus,2cfa1854-2963-4be2-9432-0465da12c8d8.wav,val_files
Acrocephalus scirpaceus,094a996a-61c0-4fea-814b-731b45c221a1.wav,val_files
Acrocephalus scirpaceus,be61bdc7-3612-451c-92d9-abdf241fb6fb.wav,val_files
Acrocephalus scirpaceus,c07b59c7-fbff-44a5-a838-47f070e4535f.wav,val_files
Acrocephalus scirpaceus,45ec4866-3d1e-4d72-8ca0-a66774f0fbd8.wav,val_files
Acrocephalus scirpaceus,aa1d2ea0-bd40-4e28-8f32-51066f2fe6d9.wav,val_files
Acrocephalus scirpaceus,82bc0994-9ed8-4db9-b793-93b65c03577c.wav,val_files
Acrocephalus scirpaceus,878d7946-d6f5-4be5-bdc0-b7fa115e68dc.wav,val_files
Acrocephalus arundinaceus,c2c8d213-ccfd-462f-a732-0f0a6318708f.wav,val_files
Acrocephalus arundinaceus,b46430fb-fad3-4027-9b88-f6a2e1bc5dde.wav,val_files
Acrocephalus arundinaceus,1fcff101-783e-42b4-a3ba-f12c3908c15f.wav,val_files
Acrocephalus arundinaceus,17de52ca-36d6-4bbd-bbd9-a54e47ccf8ad.wav,val_files
Acrocephalus arundinaceus,a853e6e2-82e8-41fa-82e1-8e468cfab48d.wav,val_files
Acrocephalus arundinaceus,46837953-1619-48ec-95a8-fe938ca5643f.wav,val_files
Acrocephalus arundinaceus,23413f15-1a9e-4532-ab99-71abaaa7af70.wav,val_files
Acrocephalus arundinaceus,8b7bdf37-3131-4b01-a0bc-b59486c4337c.wav,val_files
Acrocephalus arundinaceus,24fbbb10-aeea-4b55-91e4-d096873ded66.wav,val_files
Acrocephalus arundinaceus,b25ec6fc-2c5f-420b-a213-91879864ab2b.wav,val_files
Acrocephalus arundinaceus,687797d9-f122-4b66-97d2-c2ed49c517db.wav,val_files
Acrocephalus arundinaceus,4ccaf7e0-f010-45d8-bb0e-ba1cc3766c0f.wav,val_files
Acrocephalus arundinaceus,19952d14-0984-4ba0-b030-d3266aaf7dd7.wav,val_files
Acrocephalus arundinaceus,c7e8c2e3-56c6-44f9-be80-f3bc454e6940.wav,val_files
Acrocephalus arundinaceus,27ee9dc7-7523-4935-975a-9945f7411ff1.wav,val_files
Acrocephalus arundinaceus,64127a21-be4f-4b64-b247-608431af28be.wav,val_files
Acrocephalus arundinaceus,02283d66-5739-4cca-b240-81db25baedfe.wav,val_files
Acrocephalus arundinaceus,391cf076-977a-4ed8-9746-23539e236f2f.wav,val_files
Acrocephalus arundinaceus,38967af0-9812-4434-a0a8-c306300da917.wav,val_files
Acrocephalus arundinaceus,7b89e32c-1ba3-45fd-9d20-09dfe227b85b.wav,val_files
Acrocephalus arundinaceus,8ab8fc50-f030-4897-baec-6f4e6d4a292c.wav,val_files
Acrocephalus arundinaceus,1ea5cadb-67bf-4f33-b7f5-a2efa94f4600.wav,val_files
Acrocephalus arundinaceus,7ba6fa97-9459-4429-8a3a-8665ed3cdcc8.wav,val_files
Acrocephalus arundinaceus,4353133e-fcc7-4c0e-9ecb-f8f71577da86.wav,val_files
Acrocephalus arundinaceus,f9f4456e-b30b-424c-b95d-628b48d97241.wav,val_files
Acrocephalus arundinaceus,d54e3a0a-d12c-405f-9675-0aafc8cf471e.wav,val_files
Acrocephalus arundinaceus,f75aa136-d9a9-4260-a639-da6d94c3c244.wav,val_files
Acrocephalus arundinaceus,8338553f-66e8-4709-b2c1-8ddcbbd9ff30.wav,val_files
Acrocephalus arundinaceus,174e24c6-4e3a-442e-be15-9e8cf127ab48.wav,val_files
Acrocephalus arundinaceus,f1dc6f16-bbd0-40d6-9a6e-11defb4d9172.wav,val_files
Acrocephalus arundinaceus,3c5ab624-11ae-44eb-ac3c-555cfecfc72f.wav,val_files
Acrocephalus arundinaceus,ef4b9d88-01d0-4e7f-b32a-400c9b1d1951.wav,val_files
Acrocephalus arundinaceus,75c4f5f2-ac7b-4d4e-ba17-6c8603077f9d.wav,val_files
Acrocephalus arundinaceus,b786a4e2-42a5-4af2-8cc2-b8a11a29db10.wav,val_files
Acrocephalus arundinaceus,80987f68-b03a-43ce-975b-a6e17b72f6a9.wav,val_files
Acrocephalus arundinaceus,84237c55-cc59-40e7-a7cf-f4e5fb7ae04f.wav,val_files
Acrocephalus arundinaceus,0923e70f-562c-46ee-9404-cd9f44973cd7.wav,val_files
Acrocephalus arundinaceus,0c6949ed-f4bb-4b53-b742-f422925ac7e3.wav,val_files
Acrocephalus arundinaceus,a66500fc-6bc8-4f0c-961f-56c45373a5b2.wav,val_files
Acrocephalus arundinaceus,49dfd175-0a75-4ffc-989d-73db419e2cc2.wav,val_files
Acrocephalus arundinaceus,332d13bc-9b15-47a9-a05d-31dc1720ee66.wav,val_files
Acrocephalus arundinaceus,0cfd4095-0890-4601-84c2-47e26fc9e4ca.wav,val_files
Acrocephalus arundinaceus,4470cd13-c82d-4b72-aaad-60bfcd1a8f63.wav,val_files
Acrocephalus arundinaceus,52c57cce-b40c-42bb-b8e0-8622220551c3.wav,val_files
Acrocephalus arundinaceus,728b36bc-8e11-4b50-b5ef-78bbb9908065.wav,val_files
Acrocephalus arundinaceus,2eaca732-2538-44b1-a173-1478f38b1d3c.wav,val_files
Acrocephalus arundinaceus,bb0f408a-24bb-4470-a2ba-31daf5941441.wav,val_files
Acrocephalus arundinaceus,f2e40727-fb8a-4866-825d-c6e5e03555ea.wav,val_files
Acrocephalus arundinaceus,99fec974-507c-40cc-99a0-dbc0b44c708d.wav,val_files
Acrocephalus arundinaceus,589e2a4c-d32c-417b-aa2c-103d25f35844.wav,val_files
Acrocephalus arundinaceus,dc946247-4579-4c5d-b4a3-43350e63ccfb.wav,val_files
Acrocephalus arundinaceus,3e522fdb-b5c4-4e10-8102-596e7016a581.wav,val_files
Acrocephalus arundinaceus,3f1b1a85-32d9-4230-a3aa-f75461cee146.wav,val_files
Acrocephalus arundinaceus,0ed59ebb-028b-43fa-a868-86f035fbec23.wav,val_files
Acrocephalus arundinaceus,bcbdee05-08f2-4c43-88bc-6acab9945b0f.wav,val_files
Acrocephalus arundinaceus,467b3fd5-f9a0-4e5e-94a5-50655eb3fefb.wav,val_files
Acrocephalus arundinaceus,07f719bf-577b-4000-b019-74360d4da0d8.wav,val_files
Acrocephalus arundinaceus,6ecb2f3d-c151-45b9-9e2f-467a4e03f4c6.wav,val_files
Acrocephalus arundinaceus,2974d8ea-a3dc-49f2-8676-0e5f191fb6cd.wav,val_files
Acrocephalus arundinaceus,ed9da0c4-7be2-451f-ad7d-c6cbf2008bb0.wav,val_files
Acrocephalus arundinaceus,e931ac1d-6e85-40dd-8fcd-540431f14123.wav,val_files
Acrocephalus arundinaceus,519080f4-2dcc-4c37-ad50-0087d99e5688.wav,val_files
Acrocephalus arundinaceus,05af6e8d-4abb-4321-a965-739065845a50.wav,val_files
Acrocephalus arundinaceus,f659db8f-91e3-4ed7-9921-778ef76f4fc8.wav,val_files
Acrocephalus arundinaceus,e54b6b8c-7ec9-43a5-a133-f9c5bd4268f0.wav,val_files
Acrocephalus arundinaceus,e3d50ac2-4582-4c07-a944-59077b118cb0.wav,val_files
Acrocephalus arundinaceus,31db5de7-c215-493b-bc07-1801f0dcfe23.wav,val_files
Acrocephalus arundinaceus,816e1e81-f356-44b5-aeeb-a823df5b2b8b.wav,val_files
Acrocephalus arundinaceus,4105ae8d-996c-4294-b0e5-c817f53c53aa.wav,val_files
Acrocephalus arundinaceus,ae7612a7-c973-406a-8db6-6d96d7bb8a70.wav,val_files
Acrocephalus arundinaceus,531ae00e-c8fe-4494-9c0a-c3d1622f10b2.wav,val_files
Acrocephalus arundinaceus,a78b97c2-ca0d-440d-afbf-65e4925f8ec8.wav,val_files
Acrocephalus arundinaceus,360e1bc7-2320-4761-8111-47a4e5617e55.wav,val_files
Acrocephalus arundinaceus,d32760f8-9abe-488d-a168-97687baf6b8d.wav,val_files
Acrocephalus arundinaceus,6f717ca2-3df1-45e3-8c96-78b4ccea9266.wav,val_files
Acrocephalus arundinaceus,404a17ba-6c58-4afd-9ff6-c56846d10047.wav,val_files
Acrocephalus arundinaceus,66c0d7a7-e51e-4853-9d03-0e4dc4ea3e68.wav,val_files
Acrocephalus arundinaceus,127a6aac-27a0-42db-8501-a43592074b4d.wav,val_files
Acrocephalus arundinaceus,452599f2-98bf-478e-b7ff-b5d025475a2f.wav,val_files
Acrocephalus arundinaceus,0232cd0e-8a22-434c-b5d8-944f21ebdb7a.wav,val_files
Acrocephalus arundinaceus,1d88d083-35f0-4547-95e0-3e88d3a89288.wav,val_files
Acrocephalus arundinaceus,291aba8c-924d-4df4-9d62-0a1177c06bbd.wav,val_files
Acrocephalus arundinaceus,01958809-f055-4451-bb14-038428af12ab.wav,val_files
Acrocephalus arundinaceus,fd1591b5-eb11-4593-8cba-a221781fc2e0.wav,val_files
Acrocephalus arundinaceus,bf5963c0-4bc1-4953-bd16-25fa3ce61787.wav,val_files
Acrocephalus arundinaceus,f8fe40b3-3f24-4ff2-9280-249eef21c17f.wav,val_files
Acrocephalus arundinaceus,b9d8f895-f798-430e-b113-ec270bc88e92.wav,val_files
Acrocephalus arundinaceus,ed605a5a-a063-4750-9e8e-8fa4ac55a17b.wav,val_files
Acrocephalus arundinaceus,916c5e72-d11a-4a06-8f3d-b6e9b605fa58.wav,val_files
Acrocephalus arundinaceus,1b20d16f-2127-453f-adc5-0d157100c27e.wav,val_files
Acrocephalus arundinaceus,228cf5c8-1893-4b96-aba6-5a9839d8f8dd.wav,val_files
Acrocephalus arundinaceus,76810925-5bae-4049-8052-31cafe76bd17.wav,val_files
Acrocephalus arundinaceus,1205f67e-37db-4d28-abfd-2a2140369d18.wav,val_files
Acrocephalus arundinaceus,98566371-66c6-4df9-b821-29dbcfe5c008.wav,val_files
Acrocephalus arundinaceus,9778d97d-4760-4e6b-a264-5de1c9bf820f.wav,val_files
Acrocephalus arundinaceus,2a2dc1b7-13ae-4f5e-a8f8-77fa48bddcc9.wav,val_files
Acrocephalus arundinaceus,fd62183b-9d1b-402c-8f7b-392dcc9c4b63.wav,val_files
Acrocephalus arundinaceus,3e6cdc72-99ed-42e6-bb62-b27ddae43ccf.wav,val_files
Acrocephalus arundinaceus,fcd3ea97-b166-4ddd-b982-31d7f64e48ab.wav,val_files
Acrocephalus arundinaceus,1ea49d00-f44a-4e7f-824f-e866157e0c2d.wav,val_files
Locustella luscinioides,305c7942-0601-4d34-908e-0bd416844b8e.wav,val_files
Locustella luscinioides,7b72ab75-e9c9-4c2d-93c7-ee6be86f20cb.wav,val_files
Locustella luscinioides,7393536c-2d2b-494a-b0fd-7ed2c50b47d1.wav,val_files
Locustella luscinioides,cdee330e-8e48-4b9e-8c95-b6d7bed86c89.wav,val_files
Locustella luscinioides,fe99358d-b2c9-4a2d-81cf-29bed28e5597.wav,val_files
Locustella luscinioides,f014bf1b-79ec-43b7-8b92-812bd38948e3.wav,val_files
Locustella luscinioides,eb97e545-9de9-43fc-987c-8155bae8d448.wav,val_files
Locustella luscinioides,7e3e9244-e180-4d94-b2cc-3caf2511011b.wav,val_files
Locustella luscinioides,d25470d8-73e1-4b71-b48a-01ba1a7a6c69.wav,val_files
Locustella luscinioides,47804f8a-247e-4031-8049-d5e1efa1d091.wav,val_files
Locustella luscinioides,52e2350c-cda6-44be-ae89-6888969f1cc5.wav,val_files
Locustella luscinioides,cdb54631-988d-48d9-9ebf-1c04909e7efa.wav,val_files
Locustella luscinioides,e546922d-465c-4cd7-aed6-0a37d4aca9df.wav,val_files
Locustella luscinioides,9c96fa3a-4e58-412e-98a3-21ac5f5b545d.wav,val_files
Locustella luscinioides,8d6b97b1-a657-4ce4-8982-219b3b3ae065.wav,val_files
Locustella luscinioides,2f2a0296-c20b-4870-ba51-7cdde5d3884e.wav,val_files
Locustella luscinioides,b7df7be4-86b3-4074-8139-0c5a3e16d2c5.wav,val_files
Locustella luscinioides,1c5fc524-8173-4d05-97a9-e386907db66b.wav,val_files
Locustella luscinioides,c8f5a666-b0f6-42cc-b84f-ab1c2bd77a88.wav,val_files
Locustella luscinioides,9aa9909a-ae4a-4993-b994-d79cdd6e3f83.wav,val_files
Locustella luscinioides,dc0dce25-b6ab-4403-885e-c41a808ea152.wav,val_files
Locustella luscinioides,cfa7b7ba-6dac-4375-9df5-2cd52780b8e5.wav,val_files
Locustella luscinioides,4451b4a6-9800-42f1-96b4-a7696dc4ed23.wav,val_files
Locustella luscinioides,b57be973-7a8a-402d-82e1-eb33f74b8866.wav,val_files
Locustella luscinioides,29547524-b2fd-48a7-b52d-21ae1569528a.wav,val_files
Locustella luscinioides,f88c2658-8499-41ba-b27e-15b6f459e0b0.wav,val_files
Locustella luscinioides,84b54c2f-b997-4270-bc98-553ec2137ce2.wav,val_files
Locustella luscinioides,fe8ac435-7fe1-455c-83d4-7658a5196804.wav,val_files
Locustella luscinioides,91b7d56a-0793-4ec8-b866-0f3621f4e082.wav,val_files
Locustella luscinioides,2107489f-1460-4572-bd83-dba15f54c8f6.wav,val_files
Locustella luscinioides,06255477-2530-4069-88b9-f689497760b7.wav,val_files
Locustella luscinioides,e296af9d-501c-4022-b06f-b264ab33ff7a.wav,val_files
Locustella luscinioides,863883ee-d8b1-45ef-b964-c048c339d1f9.wav,val_files
Locustella luscinioides,cf00c92a-ac98-47ee-9f21-f2247a9b8fe2.wav,val_files
Locustella luscinioides,64ce5e29-9e21-484a-842f-0c1c91e494b7.wav,val_files
Aegithalos caudatus,134792fa-e565-486c-94b6-a7bd787bb853.wav,val_files
Aegithalos caudatus,761d2584-3c73-4d01-ab10-b3b97acd3e85.wav,val_files
Aegithalos caudatus,c39c6cb9-1ea8-491a-91e1-d3d85d0174a8.wav,val_files
Aegithalos caudatus,6673749c-a929-4aa3-8acd-6577f5eaad37.wav,val_files
Aegithalos caudatus,1ba5bf2f-2878-4c81-9cbe-d0c52926da9f.wav,val_files
Aegithalos caudatus,9b86cfac-74ac-4a5d-9101-a73112208df3.wav,val_files
Aegithalos caudatus,a5926612-3d67-4ffb-9acf-75687606cc38.wav,val_files
Aegithalos caudatus,e6e79ddd-7582-46c2-b080-2bfd4a0fd0da.wav,val_files
Aegithalos caudatus,c81a39e1-6ed1-4f14-b113-d516109c7228.wav,val_files
Aegithalos caudatus,e21c7731-33d1-4588-9aa5-14017bdba50c.wav,val_files
Aegithalos caudatus,e13f6e77-a972-4136-917a-6f70e8766a28.wav,val_files
Aegithalos caudatus,a5ce99a0-89fd-4115-9321-f5999cc0c3ff.wav,val_files
Aegithalos caudatus,3f1c95a4-00f7-425f-b133-3d3917a799eb.wav,val_files
Aegithalos caudatus,0de1f14e-522f-4034-9b93-54c75f5fc4ab.wav,val_files
Aegithalos caudatus,6db07808-d8b1-4bbc-a0c2-c19af2997438.wav,val_files
Aegithalos caudatus,5883b9e2-62b2-43e0-8184-f5ac2fbe4515.wav,val_files
Aegithalos caudatus,9f783d62-f93b-40ee-8c84-7ec30f7c534c.wav,val_files
Aegithalos caudatus,ebbdf7ab-372e-437a-8e4d-73284d0c44c6.wav,val_files
Aegithalos caudatus,00b0e2a4-46b6-4802-98fc-3ded709efcc4.wav,val_files
Aegithalos caudatus,9696cb4b-8022-4e03-9371-dfeda1e88815.wav,val_files
Aegithalos caudatus,aad55844-5b88-416f-8b7e-635aaebadfc7.wav,val_files
Aegithalos caudatus,4948c9ae-cb41-4917-a416-4cd7bcdbac0f.wav,val_files
Aegithalos caudatus,6045d162-144d-4768-bc10-7745bb6fe9b7.wav,val_files
Aegithalos caudatus,4ec1808b-9729-4ea1-9b2d-17f50bca48c7.wav,val_files
Aegithalos caudatus,e16ee521-3512-414a-9024-024e7fadb819.wav,val_files
Aegithalos caudatus,148888d4-062d-4cd9-91bf-5cfeaacf726e.wav,val_files
Aegithalos caudatus,2891863b-0064-4459-995a-248d50783342.wav,val_files
Aegithalos caudatus,aa97e047-de0e-4398-be62-70e8c96ef5d6.wav,val_files
Aegithalos caudatus,97b55847-3cab-4502-8062-5bc6e25b64aa.wav,val_files
Aegithalos caudatus,ccdd2fe4-8630-4a05-bbe6-eab03726d325.wav,val_files
Aegithalos caudatus,298a947d-c306-4cae-8490-e6eb314e29b1.wav,val_files
Aegithalos caudatus,5fce71c4-dba5-4ea5-90fa-02b827589f97.wav,val_files
Aegithalos caudatus,960add6f-957a-4f6e-b6bc-ff02874e4a20.wav,val_files
Aegithalos caudatus,efdd1d0d-1d1e-45d3-a369-cbf006c4dfa3.wav,val_files
Aegithalos caudatus,efbaef30-eea6-4858-b7ba-a8e91a2aaa54.wav,val_files
Aegithalos caudatus,95cd1d31-15f2-4f19-a05c-4fe68fc022d3.wav,val_files
Aegithalos caudatus,b313e6cd-0025-4ed4-b098-1ca71f718583.wav,val_files
Aegithalos caudatus,d61221f3-1137-4fc8-b16d-59f0f21c37ec.wav,val_files
Aegithalos caudatus,bef3d18c-a0cc-4860-9bed-0e0bdcb03c38.wav,val_files
Aegithalos caudatus,7482ea49-888c-4974-8f2f-e8f44db068d9.wav,val_files
Aegithalos caudatus,434cb726-bb78-4a25-a1d0-0a3472248b2a.wav,val_files
Aegithalos caudatus,97e89ed3-b01a-4fc3-aa67-1fa601eb205b.wav,val_files
Aegithalos caudatus,6f941ae4-e5e7-4584-bc7e-40a3bcc1ab27.wav,val_files
Aegithalos caudatus,c4d19277-364a-4557-9aee-c5eead4cb760.wav,val_files
Aegithalos caudatus,88097b0a-191b-483b-aa42-91ebde539153.wav,val_files
Aegithalos caudatus,f855fe9d-6076-46a2-986f-99f18a48cd80.wav,val_files
Aegithalos caudatus,df743d0b-4f03-4fd9-b5ac-93a7bf603101.wav,val_files
Aegithalos caudatus,7357c12e-87b6-4485-98e2-7dc4a18c09a0.wav,val_files
Aegithalos caudatus,884d9208-2398-46a9-80d7-d51db2776c47.wav,val_files
Aegithalos caudatus,f1649113-b2ba-4771-8a2e-7bf3c8e7f063.wav,val_files
Aegithalos caudatus,b0a344c5-532f-475e-9242-9a3c4e536053.wav,val_files
Aegithalos caudatus,4048740d-a6fe-457b-ac71-a1cee433be05.wav,val_files
Aegithalos caudatus,e22be28e-f57c-405c-8506-ace03a559181.wav,val_files
Aegithalos caudatus,5f98184c-9d3b-4b31-a429-264c3fc536a0.wav,val_files
Aegithalos caudatus,b3b7bfe9-a946-4af6-bc54-2187bb56407f.wav,val_files
Aegithalos caudatus,5bbf39cb-b4d6-43c2-aa6f-af76a5d2b4be.wav,val_files
Aegithalos caudatus,7478dc92-4071-4acb-8156-47af39923dfd.wav,val_files
Aegithalos caudatus,fd40be38-8b1e-42d0-8bdc-5a2abf43bbf4.wav,val_files
Aegithalos caudatus,e963e5f2-6fb9-446b-8eef-074bcd0f933a.wav,val_files
Aegithalos caudatus,dc02891d-b1c4-4b4e-9b2f-87988b968142.wav,val_files
Aegithalos caudatus,a68d7226-b1fd-49a7-870e-9bc45a343729.wav,val_files
Aegithalos caudatus,3b196bdb-c296-4626-b637-65cd82de6d45.wav,val_files
Aegithalos caudatus,3af8466f-dfb6-4d67-b38f-5bcdae711732.wav,val_files
Aegithalos caudatus,3d33fb6f-df48-4583-a3b5-e1928a4f7a9f.wav,val_files
Aegithalos caudatus,6852edc6-fcc4-4153-9c6c-2a1c682f227b.wav,val_files
Aegithalos caudatus,fddba2e1-f279-42aa-a586-0e89896ee766.wav,val_files
Aegithalos caudatus,8430e010-7b85-4993-9437-365fd9352552.wav,val_files
Aegithalos caudatus,34ec88a1-c2cd-4761-b5e7-3b4bc69fb8ca.wav,val_files
Aegithalos caudatus,51c33c78-2f3f-46a0-aa39-f8789a878f2b.wav,val_files
Aegithalos caudatus,4e6821c2-ed53-4f1e-9607-bd8c194e9a5b.wav,val_files
Aegithalos caudatus,16a5f0d2-7ef2-440d-9450-40a4748efb86.wav,val_files
Aegithalos caudatus,d0a4d46f-81fd-4738-9763-a1cb1007b869.wav,val_files
Aegithalos caudatus,2bd3f727-81d3-4d27-80ac-d7204ecf607c.wav,val_files
Aegithalos caudatus,2b868ec6-e2a4-4523-b967-b8cdadd118fb.wav,val_files
Aegithalos caudatus,e1037776-319e-49c8-87fb-bee82788645f.wav,val_files
Aegithalos caudatus,ac247436-3219-448c-894c-6ddfd270b048.wav,val_files
Aegithalos caudatus,2c90c1d0-92dc-4830-b6e3-b9e51d1b0e84.wav,val_files
Aegithalos caudatus,4b5172da-ea9b-47e7-b898-6f29b2459602.wav,val_files
Aegithalos caudatus,aa8e8b68-2998-49db-9002-317f78613295.wav,val_files
Aegithalos caudatus,5f172203-c50d-469e-a845-b4d310d2e050.wav,val_files
Aegithalos caudatus,ebd4de4a-a434-466d-8f91-9d1a2c6465e3.wav,val_files
Aegithalos caudatus,16f9f4da-6788-4f17-b9f5-90e96e6b13cd.wav,val_files
Aegithalos caudatus,aac58376-6c6b-45d5-ba08-6aeb1ae881c6.wav,val_files
Aegithalos caudatus,63071e95-d645-43a3-930e-13660ea65d20.wav,val_files
Aegithalos caudatus,d62273d7-ecf5-4c6a-8b04-be23ba9b2597.wav,val_files
Aegithalos caudatus,5d0809f5-5068-4824-a22f-5cbce03ca291.wav,val_files
Aegithalos caudatus,f8b6b268-c27a-47b7-9c07-f3776375a968.wav,val_files
Aegithalos caudatus,8e363041-2184-4262-b81d-c168f8e121e4.wav,val_files
Aegithalos caudatus,6ca515ee-e0f3-4d78-b1bb-6fb70ea19ee2.wav,val_files
Aegithalos caudatus,d421d49d-baa8-463b-aeae-ffc268de01d2.wav,val_files
Aegithalos caudatus,c159d28c-633b-4def-a04c-9beb73f218fc.wav,val_files
Aegithalos caudatus,262adaa3-c3dd-4414-9a40-0a4992fa91d7.wav,val_files
Aegithalos caudatus,861e69ee-c701-4618-be91-91759899fd48.wav,val_files
Aegithalos caudatus,ee25365c-3f83-482d-89c3-2994b2a283e1.wav,val_files
Aegithalos caudatus,2bb14778-c837-4704-99f2-d2c707dc4771.wav,val_files
Aegithalos caudatus,31f3a596-e26e-4473-9e05-1d95d9110286.wav,val_files
Aegithalos caudatus,74f1e357-adf8-42d4-acb9-46c2e9bb2b8b.wav,val_files
Aegithalos caudatus,88584952-6ecc-4c5d-bd8d-1180e2213033.wav,val_files
Aegithalos caudatus,754f1c8e-e63a-46a3-9bc5-c1d68e07e85e.wav,val_files
Aegithalos caudatus,d99f4b11-32e9-4221-b8ef-51ba83bd812d.wav,val_files
Oenanthe oenanthe,0b8772ae-7f1a-42ff-aee2-c6b4fc2f26a7.wav,val_files
Oenanthe oenanthe,80c442d8-a170-4742-812e-7c24cf39d6b7.wav,val_files
Oenanthe oenanthe,1e5b28ee-25d5-483b-8ee1-7bbbb44ba820.wav,val_files
Oenanthe oenanthe,ffc9b2bb-85cb-4049-86d8-8b9667f1cc65.wav,val_files
Oenanthe oenanthe,52d26570-8724-444f-bc87-4ec3f4df4340.wav,val_files
Oenanthe oenanthe,dd1949d0-31fc-4555-9966-e117a17c8f33.wav,val_files
Oenanthe oenanthe,151faf18-a3a7-4b8c-95ef-4475d88524bb.wav,val_files
Oenanthe oenanthe,9fc081e4-3a78-49b9-a918-591908eb9050.wav,val_files
Oenanthe oenanthe,ec9ec7c5-80c2-4c8c-b6da-3b0a045e6d44.wav,val_files
Oenanthe oenanthe,24e84271-65a8-41ce-9d17-bbb65c56b777.wav,val_files
Oenanthe oenanthe,204b8b06-a5d8-4cbc-bc03-841ebd267cf6.wav,val_files
Oenanthe oenanthe,5a796502-e7ed-4e61-b175-df06d603f0b6.wav,val_files
Oenanthe oenanthe,f13cf251-b556-4db4-be6e-34c9ae447be2.wav,val_files
Oenanthe oenanthe,8f421583-9c16-4c1c-8ead-3f272c68f109.wav,val_files
Oenanthe oenanthe,c14390dc-40e3-42d9-8647-9d122c6faf8d.wav,val_files
Curruca communis,dfd11f08-efaa-4b4d-adef-b19b8c06daf9.wav,val_files
Curruca communis,81a32ec4-0727-4df8-ac61-0605d38ceaf3.wav,val_files
Curruca communis,eb134f6a-6d22-455e-95d2-cab5084dd735.wav,val_files
Curruca communis,6cd3ed60-03b6-4dc6-a49e-1356fc957141.wav,val_files
Curruca communis,ec53c349-4886-48fe-bb4d-1b4dc7daeaa5.wav,val_files
Curruca communis,c9ce65fc-2042-4f1e-8c4a-bd822214022d.wav,val_files
Curruca communis,fb43ae76-7ac3-47b3-9e89-1633df4c64d6.wav,val_files
Curruca communis,3b86550c-2977-4965-a348-277ae004bd3c.wav,val_files
Curruca communis,bea64df8-3d34-4383-b8de-bd24852736c0.wav,val_files
Curruca communis,d65668d6-6323-4f6d-9989-34efa15859f0.wav,val_files
Curruca communis,b0de5841-eafb-40b5-a174-e3f3647f2fe4.wav,val_files
Curruca communis,56deb717-d82a-4058-b9bc-b4dda04dc255.wav,val_files
Curruca communis,16263390-b34e-46f6-a9f9-ec6f15ef565c.wav,val_files
Curruca communis,61f6e482-2963-4aad-b5ef-eb75ba86a210.wav,val_files
Curruca communis,595e6c79-28f0-4982-aaf6-23a8fd48c744.wav,val_files
Curruca communis,ecf1383f-749e-421e-9123-a22636932243.wav,val_files
Curruca communis,e5178227-7166-4790-a9c7-f39cfad187c9.wav,val_files
Curruca communis,37f651f6-ed84-40de-9775-a808d289e588.wav,val_files
Curruca communis,8850365e-fe74-4993-a934-5710914ddb9d.wav,val_files
Curruca communis,427744d7-9e7d-4caf-b4ac-890cfc138de5.wav,val_files
Curruca communis,f467d0e2-d28e-4554-ac9c-940b270934db.wav,val_files
Curruca communis,088d69cf-3027-4c2f-9cb1-39296911c9f1.wav,val_files
Curruca communis,3f19dde1-c8ba-45f4-ab1d-6e51a6713ec8.wav,val_files
Curruca communis,5fe429d1-5b8b-4988-8c21-86cea4c5a31d.wav,val_files
Curruca communis,2640d2d6-5eee-4ac7-917c-9cee29cb319d.wav,val_files
